tipos,Fullpath,dimensiones
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5469.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5470.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5471.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5472.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5473.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5474.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5475.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5476.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5477.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5478.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5479.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5480.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5481.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5482.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5483.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5484.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5485.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5486.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5487.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5488.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5489.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5490.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5491.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5492.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5493.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5494.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5495.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5496.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5497.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5498.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5499.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5500.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5501.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5502.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5503.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5504.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5505.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5506.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5507.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5508.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5509.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5510.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\2fc3db471f9d44c0_5511.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3008b8ba-5905-4ce9-9eb2-812db685ff32.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\307d9e28-bd7a-4d0a-934c-a8d7ac18fc6d.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\307fe454-26ce-4e47-904a-3e890f52df78.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3086c0ca-b5da-4222-89ec-3ab6a2405b3c.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\311fc1c3-376a-4d74-a7e3-58b9a8cef588.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3192b0b3-9c92-47cb-8068-f0ef6702db48.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\31bce929-ab0f-475f-985d-c1843cab8f58.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\31fc8b64-e528-4e24-83ff-31e6a6392a1f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\31fd2d69-a004-42dd-a9da-88e959bc2288.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\32416a01-ea3e-43ee-85c3-916e5a122dcb.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\328e808d-5a15-4bd1-b11a-74d04f89f19b.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\32f4e369-d971-4e5b-a7c5-e77cf319b27b.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\33690e14-172c-49aa-a9be-b29ac8bc60e0.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\339c4771-1480-402a-8ccc-7a669b082dbe.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\33f881a3-c4fc-4401-b061-4d87b16d8b2c.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3443db42-3e05-4ef9-85b5-51270bf329ec.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3475ac09-04f9-40d2-8ba9-a5ac494d7477.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\34a043b2-c1fb-42d0-90a4-39369b9ef619.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\34cfff92-3860-40b5-9c49-a11cbbde7dc8.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\34dd46e6-b875-4823-ad18-5ed1ad93c822.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\34f35995-0455-4378-b4b5-896ca0adc346.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\34f52c7a-3978-4a4b-ae7f-d431f6e2b17d.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\34f62ec8-9a0e-453c-8ad2-7214109a56f5.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\353bf70a-abe1-435d-b821-37471a1fe077.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\35b4f082-0e15-4dc1-ae2e-0e647d6d28c0.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3609b909-b6ad-4a25-a317-70e27099e45a.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\36fa8e50-33c9-4772-8ae8-59147f4705ca.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\373da343-d708-4169-9db0-9c30d7463bc3.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3767c8b8-13f1-4cd1-89d8-a9be3f257739.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\377ec6e0-1444-4bdc-b6f9-2bd5b29e65dc.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\37c57757-6e7e-4391-9914-c7fdaafad717.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\37e20c81-a973-42b5-bd02-22e590c795ca.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\37f3236b-3a58-49e8-878b-1dc5b59afa11.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\38bb8fe4-bb68-43fc-843a-7b7a57a44fed.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\38c3932a-1dc3-420e-81f6-1c4b026f7f56.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\38ccd5a8-d2c9-440c-9495-747895987769.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\39911ee3-bdb1-47f4-af07-9d795232b557.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\399fdb43-e36d-41ec-8e1a-44b19a40fcd3.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3a08364d-dbb6-43a2-85cd-18e68abd0fa3.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3a589fcf-768f-4ebf-9812-002135ef0c03.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3b24f311-c070-4aa9-87e7-16f4c9350187.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3b9e52de-a724-4160-85c9-b0bf4066f94f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3bc00ca5-de83-453a-a03f-af036dfec795.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3bed4fc1-8e43-436c-a90b-342345c76e80.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3c4e64d0-2bf4-448f-b57e-2cbd4d17ef83.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3c9e3955-f873-4b30-b1e1-5223f44a3704.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3cc95385-cfb2-45f1-a460-ce3cfb211308.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3cd6e179-24ec-4658-a17c-aa64049e9bf4.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3cf669f9-bfaa-41b8-9c17-336f3e1d05ff.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3d1c6797-aaf0-4ac3-a1de-d0540d12569e.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3d6fa8c0-50a5-4908-a0c1-83f3d3a56d6d.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3dc8051e-e257-481a-a5f6-9656a0c3f77f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3def2ad5-084e-4912-9afa-04eef4580e63.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3e2aaaa4-8239-4d76-9e63-678c415398cf.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3e6b8f93-c36e-4f3b-b108-0c2407726983.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3eee5514-473e-4fc7-8604-2025ac2f7223.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3f41e79f-64c5-418d-bc6f-91de3f302e17.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\3f7e343c-6d00-4dc9-8ec3-b183e088ecb5.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4023db04-7ca1-4b42-bf10-e63bc4af825b.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4041fe43-bfd4-4807-a486-d8a057ef9496.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\40632e28-dd57-4a6b-8c4e-aa7ed2098f1d.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\406795b1-4ae6-4063-a1ee-d265e2abbab7.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\409bb2f1-c48b-4452-8e49-efa2ec19d52f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\41074521-d314-46ca-8ccc-8c4e1128e11f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\41da6f0b-31a4-40f3-833c-061762702265.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4289c63c-6ca8-42e9-aa54-dbdf7fdad3a8.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\42bdc7fc-bba3-4149-a72f-10345a4ac6f0.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\42caee55-1b73-425b-af29-f58447b97c7b.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\43384f36-7782-4f32-ad47-ad2f7fd6d46e.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\43629dd3-6e66-463c-beb2-51c851603c29.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\43742e7f-46d4-4b01-8166-a6d77cb86aa3.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\43c42362-7ec0-4465-928d-e6239f5fc35f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\43ded847-a696-4cd8-a268-8e0122fde19f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4429f56f-551d-4413-949f-7b17a40fcf01.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\447b8d68-a5b9-4ed4-b97f-1acc33262f32.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\44b7021a-0fe5-4d1d-a3bb-11595719816c.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\45653ea5-b310-46fb-8121-5203c34e2553.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\457bd945-26e7-4245-9003-c612106eb97e.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\45842efe-b78d-4e94-b6b2-b5899d4a29bc.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\458f60c1-14c3-411c-8cd1-e24e61c4653a.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\45b5dad4-c0e0-4d60-a07f-7ec93853c60b.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\45d29401-e0f1-47b0-a97c-5b3b5bc09e4a.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\45f2bb33-9a0c-4ab1-bfd2-01326ed4578d.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\46705b13-80d7-41d1-8505-2d5e2f99065a.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4691b176-a499-435f-96c2-ea18221be30a.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\46a1688e-14b2-41f9-9990-ce999bc34aa1.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\475ccd47-8da2-4d36-b960-9b5f98a6e9bd.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\47696854-bb6e-45a0-959f-7eec2f42b90d.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4779a0e4-c0bf-4d57-b368-e302066453fc.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\477b9f23-938d-4035-bb9e-c91e130eb113.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4780e833-5c3f-4932-b442-4d8f7e811aae.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\47909cf2-71a6-4d69-8a3b-ffe384e99a2e.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\48425285-82bc-40c8-a4f9-c89dbc67597b.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\48952456-ef2b-4af6-8fb9-f468718a932e.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\49df57e7-2fd8-4b66-b246-bed626daa289.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\49ff4cda-64db-4d70-8b6d-eba41e5ac76a.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4a14daa4-193d-4bff-a0e1-a634ac673926.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4a892391-6677-444c-9fc7-46f76ec85c1f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4b2f4e77-119e-49ed-8e75-0137a3bcde64.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4b56d291-63b7-4996-b871-c92767dcbe86.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4bfb4aa0-413a-4c46-8822-e440761a64c2.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4c0eac86-5559-4834-a718-4d55f1af1378.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4c327e7c-5045-43e2-99bb-5e64bc248b5a.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4c891ec4-5d3a-41dd-9199-b28329919043.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4e228bcd-b23f-40fc-86b3-46ce3bbeeac2.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4ef39dfa-4167-44e9-8a80-c2475487ab58.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4ef52d45-8595-4700-ab03-b11406cd197c.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4f3bde35-92c7-4909-a314-e2cf7ab0b311.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4f532c70-a197-41fa-8bd1-67d711967220.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\4f5825d4-0dd8-4d38-9c78-d710ce65e7a9.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\518f121f-541d-4bc3-9f69-09b9e9a70109.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\51c81910-a021-41f6-8295-16f04f8622ad.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\51d911a1-88e2-4304-a71b-347bb1265c36.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\524d6f3f-b8de-4083-9590-7bf6514cfd02.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\526aa90d-95ce-4b92-ae3d-bde612e2b19b.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\53a17a21-4947-4632-b91c-74384957669f.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\53c3a5d8-a24a-49e4-92ed-faacc0e322a7.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\5401006b-30e1-4bdb-a74b-951d44eaff98.jpg,100x100
2,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\5414d2a8-be45-4d37-9443-fcd95b23f694.jpg,100x100
